ont_regions	0025e1c1-703c-48c5-ad04-9d1e29d7a82a	biwfa	9.299	time_s
ont_regions	0025e1c1-703c-48c5-ad04-9d1e29d7a82a	biwfa	36864	memory_kb
ont_regions	0025e1c1-703c-48c5-ad04-9d1e29d7a82a	edlib	0.851	time_s
ont_regions	0025e1c1-703c-48c5-ad04-9d1e29d7a82a	edlib	5216	memory_kb
ont_regions	0025e1c1-703c-48c5-ad04-9d1e29d7a82a	ksw2-extz2-sse	33.002	time_s
ont_regions	0025e1c1-703c-48c5-ad04-9d1e29d7a82a	ksw2-extz2-sse	65944224	memory_kb
ont_regions	0025e1c1-703c-48c5-ad04-9d1e29d7a82a	wfa-high	12.128	time_s
ont_regions	0025e1c1-703c-48c5-ad04-9d1e29d7a82a	wfa-high	41161672	memory_kb
ont_regions	0025e1c1-703c-48c5-ad04-9d1e29d7a82a	wfalm	37.381	time_s
ont_regions	0025e1c1-703c-48c5-ad04-9d1e29d7a82a	wfalm	41033156	memory_kb
ont_regions	0025e1c1-703c-48c5-ad04-9d1e29d7a82a	wfalm-lowmem	68.081	time_s
ont_regions	0025e1c1-703c-48c5-ad04-9d1e29d7a82a	wfalm-lowmem	1080712	memory_kb
ont_regions	0025e1c1-703c-48c5-ad04-9d1e29d7a82a	wfalm-rec	217.027	time_s
ont_regions	0025e1c1-703c-48c5-ad04-9d1e29d7a82a	wfalm-rec	99856	memory_kb
ont_regions	0025e1c1-703c-48c5-ad04-9d1e29d7a82a	wfa-low	44.178	time_s
ont_regions	0025e1c1-703c-48c5-ad04-9d1e29d7a82a	wfa-low	1289480	memory_kb
ont_regions	0025e1c1-703c-48c5-ad04-9d1e29d7a82a	wfa-med	35.042	time_s
ont_regions	0025e1c1-703c-48c5-ad04-9d1e29d7a82a	wfa-med	2188404	memory_kb
ont_regions	0038f3f3-49a4-42e8-baeb-18756fe060ba	bitpal-scored	4.601	time_s
ont_regions	0038f3f3-49a4-42e8-baeb-18756fe060ba	bitpal-scored	5568	memory_kb
ont_regions	0038f3f3-49a4-42e8-baeb-18756fe060ba	biwfa	2.913	time_s
ont_regions	0038f3f3-49a4-42e8-baeb-18756fe060ba	biwfa	26372	memory_kb
ont_regions	0038f3f3-49a4-42e8-baeb-18756fe060ba	edlib	0.481	time_s
ont_regions	0038f3f3-49a4-42e8-baeb-18756fe060ba	edlib	5360	memory_kb
ont_regions	0038f3f3-49a4-42e8-baeb-18756fe060ba	ksw2-extz2-sse	35.727	time_s
ont_regions	0038f3f3-49a4-42e8-baeb-18756fe060ba	ksw2-extz2-sse	71647940	memory_kb
ont_regions	0038f3f3-49a4-42e8-baeb-18756fe060ba	wfa-high	3.766	time_s
ont_regions	0038f3f3-49a4-42e8-baeb-18756fe060ba	wfa-high	12634904	memory_kb
ont_regions	0038f3f3-49a4-42e8-baeb-18756fe060ba	wfalm	11.630	time_s
ont_regions	0038f3f3-49a4-42e8-baeb-18756fe060ba	wfalm	12624448	memory_kb
ont_regions	0038f3f3-49a4-42e8-baeb-18756fe060ba	wfalm-lowmem	21.473	time_s
ont_regions	0038f3f3-49a4-42e8-baeb-18756fe060ba	wfalm-lowmem	536808	memory_kb
ont_regions	0038f3f3-49a4-42e8-baeb-18756fe060ba	wfalm-rec	59.663	time_s
ont_regions	0038f3f3-49a4-42e8-baeb-18756fe060ba	wfalm-rec	48944	memory_kb
ont_regions	0038f3f3-49a4-42e8-baeb-18756fe060ba	wfa-low	12.316	time_s
ont_regions	0038f3f3-49a4-42e8-baeb-18756fe060ba	wfa-low	699768	memory_kb
ont_regions	0038f3f3-49a4-42e8-baeb-18756fe060ba	wfa-med	10.020	time_s
ont_regions	0038f3f3-49a4-42e8-baeb-18756fe060ba	wfa-med	1135912	memory_kb
ont_regions	005d90fc-567a-49f4-8e50-4472f74d06e2	bitpal-scored	3.561	time_s
ont_regions	005d90fc-567a-49f4-8e50-4472f74d06e2	bitpal-scored	3456	memory_kb
ont_regions	005d90fc-567a-49f4-8e50-4472f74d06e2	biwfa	1.442	time_s
ont_regions	005d90fc-567a-49f4-8e50-4472f74d06e2	biwfa	17152	memory_kb
ont_regions	005d90fc-567a-49f4-8e50-4472f74d06e2	edlib	0.404	time_s
ont_regions	005d90fc-567a-49f4-8e50-4472f74d06e2	edlib	4736	memory_kb
ont_regions	005d90fc-567a-49f4-8e50-4472f74d06e2	ksw2-extz2-sse	27.785	time_s
ont_regions	005d90fc-567a-49f4-8e50-4472f74d06e2	ksw2-extz2-sse	55732380	memory_kb
ont_regions	005d90fc-567a-49f4-8e50-4472f74d06e2	wfa-high	1.856	time_s
ont_regions	005d90fc-567a-49f4-8e50-4472f74d06e2	wfa-high	6127388	memory_kb
ont_regions	005d90fc-567a-49f4-8e50-4472f74d06e2	wfalm	5.803	time_s
ont_regions	005d90fc-567a-49f4-8e50-4472f74d06e2	wfalm	6117564	memory_kb
ont_regions	005d90fc-567a-49f4-8e50-4472f74d06e2	wfalm-lowmem	10.225	time_s
ont_regions	005d90fc-567a-49f4-8e50-4472f74d06e2	wfalm-lowmem	370456	memory_kb
ont_regions	005d90fc-567a-49f4-8e50-4472f74d06e2	wfalm-rec	28.631	time_s
ont_regions	005d90fc-567a-49f4-8e50-4472f74d06e2	wfalm-rec	35228	memory_kb
ont_regions	005d90fc-567a-49f4-8e50-4472f74d06e2	wfa-low	5.584	time_s
ont_regions	005d90fc-567a-49f4-8e50-4472f74d06e2	wfa-low	453872	memory_kb
ont_regions	005d90fc-567a-49f4-8e50-4472f74d06e2	wfa-med	4.511	time_s
ont_regions	005d90fc-567a-49f4-8e50-4472f74d06e2	wfa-med	622484	memory_kb
ont_regions	01880db6-bd96-48ae-a58a-9f75496de3fc	bitpal-scored	2.833	time_s
ont_regions	01880db6-bd96-48ae-a58a-9f75496de3fc	bitpal-scored	5388	memory_kb
ont_regions	01880db6-bd96-48ae-a58a-9f75496de3fc	biwfa	2.711	time_s
ont_regions	01880db6-bd96-48ae-a58a-9f75496de3fc	biwfa	19572	memory_kb
ont_regions	01880db6-bd96-48ae-a58a-9f75496de3fc	edlib	0.384	time_s
ont_regions	01880db6-bd96-48ae-a58a-9f75496de3fc	edlib	4548	memory_kb
ont_regions	01880db6-bd96-48ae-a58a-9f75496de3fc	ksw2-extz2-sse	22.019	time_s
ont_regions	01880db6-bd96-48ae-a58a-9f75496de3fc	ksw2-extz2-sse	44363344	memory_kb
ont_regions	01880db6-bd96-48ae-a58a-9f75496de3fc	wfa-high	3.453	time_s
ont_regions	01880db6-bd96-48ae-a58a-9f75496de3fc	wfa-high	11531836	memory_kb
ont_regions	01880db6-bd96-48ae-a58a-9f75496de3fc	wfalm	10.617	time_s
ont_regions	01880db6-bd96-48ae-a58a-9f75496de3fc	wfalm	11523860	memory_kb
ont_regions	01880db6-bd96-48ae-a58a-9f75496de3fc	wfalm-lowmem	19.535	time_s
ont_regions	01880db6-bd96-48ae-a58a-9f75496de3fc	wfalm-lowmem	514128	memory_kb
ont_regions	01880db6-bd96-48ae-a58a-9f75496de3fc	wfalm-rec	56.571	time_s
ont_regions	01880db6-bd96-48ae-a58a-9f75496de3fc	wfalm-rec	48388	memory_kb
ont_regions	01880db6-bd96-48ae-a58a-9f75496de3fc	wfa-low	11.571	time_s
ont_regions	01880db6-bd96-48ae-a58a-9f75496de3fc	wfa-low	649612	memory_kb
ont_regions	01880db6-bd96-48ae-a58a-9f75496de3fc	wfa-med	9.295	time_s
ont_regions	01880db6-bd96-48ae-a58a-9f75496de3fc	wfa-med	1016112	memory_kb
ont_regions	0239eb8a-2769-42cb-a2e6-d25942444e47	bitpal-scored	3.333	time_s
ont_regions	0239eb8a-2769-42cb-a2e6-d25942444e47	bitpal-scored	5336	memory_kb
ont_regions	0239eb8a-2769-42cb-a2e6-d25942444e47	biwfa	1.073	time_s
ont_regions	0239eb8a-2769-42cb-a2e6-d25942444e47	biwfa	19296	memory_kb
ont_regions	0239eb8a-2769-42cb-a2e6-d25942444e47	edlib	0.248	time_s
ont_regions	0239eb8a-2769-42cb-a2e6-d25942444e47	edlib	4784	memory_kb
ont_regions	0239eb8a-2769-42cb-a2e6-d25942444e47	ksw2-extz2-sse	25.876	time_s
ont_regions	0239eb8a-2769-42cb-a2e6-d25942444e47	ksw2-extz2-sse	52135772	memory_kb
ont_regions	0239eb8a-2769-42cb-a2e6-d25942444e47	wfa-high	1.317	time_s
ont_regions	0239eb8a-2769-42cb-a2e6-d25942444e47	wfa-high	4340316	memory_kb
ont_regions	0239eb8a-2769-42cb-a2e6-d25942444e47	wfalm	3.950	time_s
ont_regions	0239eb8a-2769-42cb-a2e6-d25942444e47	wfalm	4333132	memory_kb
ont_regions	0239eb8a-2769-42cb-a2e6-d25942444e47	wfalm-lowmem	7.207	time_s
ont_regions	0239eb8a-2769-42cb-a2e6-d25942444e47	wfalm-lowmem	191116	memory_kb
ont_regions	0239eb8a-2769-42cb-a2e6-d25942444e47	wfalm-rec	19.936	time_s
ont_regions	0239eb8a-2769-42cb-a2e6-d25942444e47	wfalm-rec	29896	memory_kb
ont_regions	0239eb8a-2769-42cb-a2e6-d25942444e47	wfa-low	3.845	time_s
ont_regions	0239eb8a-2769-42cb-a2e6-d25942444e47	wfa-low	449428	memory_kb
ont_regions	0239eb8a-2769-42cb-a2e6-d25942444e47	wfa-med	3.249	time_s
ont_regions	0239eb8a-2769-42cb-a2e6-d25942444e47	wfa-med	490536	memory_kb
ont_regions	023d6392-4d49-43aa-98e3-4ebe640d0335	bitpal-scored	3.798	time_s
ont_regions	023d6392-4d49-43aa-98e3-4ebe640d0335	bitpal-scored	5572	memory_kb
ont_regions	023d6392-4d49-43aa-98e3-4ebe640d0335	biwfa	2.733	time_s
ont_regions	023d6392-4d49-43aa-98e3-4ebe640d0335	biwfa	22184	memory_kb
ont_regions	023d6392-4d49-43aa-98e3-4ebe640d0335	edlib	0.449	time_s
ont_regions	023d6392-4d49-43aa-98e3-4ebe640d0335	edlib	4920	memory_kb
ont_regions	023d6392-4d49-43aa-98e3-4ebe640d0335	ksw2-extz2-sse	29.763	time_s
ont_regions	023d6392-4d49-43aa-98e3-4ebe640d0335	ksw2-extz2-sse	60041544	memory_kb
ont_regions	023d6392-4d49-43aa-98e3-4ebe640d0335	wfa-high	3.449	time_s
ont_regions	023d6392-4d49-43aa-98e3-4ebe640d0335	wfa-high	11501172	memory_kb
ont_regions	023d6392-4d49-43aa-98e3-4ebe640d0335	wfalm	10.599	time_s
ont_regions	023d6392-4d49-43aa-98e3-4ebe640d0335	wfalm	11488424	memory_kb
ont_regions	023d6392-4d49-43aa-98e3-4ebe640d0335	wfalm-lowmem	19.514	time_s
ont_regions	023d6392-4d49-43aa-98e3-4ebe640d0335	wfalm-lowmem	514028	memory_kb
ont_regions	023d6392-4d49-43aa-98e3-4ebe640d0335	wfalm-rec	53.792	time_s
ont_regions	023d6392-4d49-43aa-98e3-4ebe640d0335	wfalm-rec	46956	memory_kb
ont_regions	023d6392-4d49-43aa-98e3-4ebe640d0335	wfa-low	11.541	time_s
ont_regions	023d6392-4d49-43aa-98e3-4ebe640d0335	wfa-low	659536	memory_kb
ont_regions	023d6392-4d49-43aa-98e3-4ebe640d0335	wfa-med	9.304	time_s
ont_regions	023d6392-4d49-43aa-98e3-4ebe640d0335	wfa-med	1030752	memory_kb
ont_regions	024ed96f-f044-48b9-9d1f-4049d25a5c06	bitpal-scored	3.595	time_s
ont_regions	024ed96f-f044-48b9-9d1f-4049d25a5c06	bitpal-scored	5368	memory_kb
ont_regions	024ed96f-f044-48b9-9d1f-4049d25a5c06	biwfa	1.699	time_s
ont_regions	024ed96f-f044-48b9-9d1f-4049d25a5c06	biwfa	22164	memory_kb
ont_regions	024ed96f-f044-48b9-9d1f-4049d25a5c06	edlib	0.416	time_s
ont_regions	024ed96f-f044-48b9-9d1f-4049d25a5c06	edlib	4672	memory_kb
ont_regions	024ed96f-f044-48b9-9d1f-4049d25a5c06	ksw2-extz2-sse	27.961	time_s
ont_regions	024ed96f-f044-48b9-9d1f-4049d25a5c06	ksw2-extz2-sse	56277200	memory_kb
ont_regions	024ed96f-f044-48b9-9d1f-4049d25a5c06	wfa-high	2.196	time_s
ont_regions	024ed96f-f044-48b9-9d1f-4049d25a5c06	wfa-high	7229756	memory_kb
ont_regions	024ed96f-f044-48b9-9d1f-4049d25a5c06	wfalm	6.802	time_s
ont_regions	024ed96f-f044-48b9-9d1f-4049d25a5c06	wfalm	7217572	memory_kb
ont_regions	024ed96f-f044-48b9-9d1f-4049d25a5c06	wfalm-lowmem	12.229	time_s
ont_regions	024ed96f-f044-48b9-9d1f-4049d25a5c06	wfalm-lowmem	402312	memory_kb
ont_regions	024ed96f-f044-48b9-9d1f-4049d25a5c06	wfalm-rec	34.313	time_s
ont_regions	024ed96f-f044-48b9-9d1f-4049d25a5c06	wfalm-rec	37616	memory_kb
ont_regions	024ed96f-f044-48b9-9d1f-4049d25a5c06	wfa-low	6.945	time_s
ont_regions	024ed96f-f044-48b9-9d1f-4049d25a5c06	wfa-low	485400	memory_kb
ont_regions	024ed96f-f044-48b9-9d1f-4049d25a5c06	wfa-med	6.098	time_s
ont_regions	024ed96f-f044-48b9-9d1f-4049d25a5c06	wfa-med	770492	memory_kb
ont_regions	0265640d-c1d9-43d1-888b-0a54ee98e1c2	bitpal-scored	2.890	time_s
ont_regions	0265640d-c1d9-43d1-888b-0a54ee98e1c2	bitpal-scored	5260	memory_kb
ont_regions	0265640d-c1d9-43d1-888b-0a54ee98e1c2	biwfa	1.355	time_s
ont_regions	0265640d-c1d9-43d1-888b-0a54ee98e1c2	biwfa	20820	memory_kb
ont_regions	0265640d-c1d9-43d1-888b-0a54ee98e1c2	edlib	0.366	time_s
ont_regions	0265640d-c1d9-43d1-888b-0a54ee98e1c2	edlib	4608	memory_kb
ont_regions	0265640d-c1d9-43d1-888b-0a54ee98e1c2	ksw2-extz2-sse	22.509	time_s
ont_regions	0265640d-c1d9-43d1-888b-0a54ee98e1c2	ksw2-extz2-sse	45416040	memory_kb
ont_regions	0265640d-c1d9-43d1-888b-0a54ee98e1c2	wfa-high	1.731	time_s
ont_regions	0265640d-c1d9-43d1-888b-0a54ee98e1c2	wfa-high	5711212	memory_kb
ont_regions	0265640d-c1d9-43d1-888b-0a54ee98e1c2	wfalm	5.227	time_s
ont_regions	0265640d-c1d9-43d1-888b-0a54ee98e1c2	wfalm	5700252	memory_kb
ont_regions	0265640d-c1d9-43d1-888b-0a54ee98e1c2	wfalm-lowmem	9.601	time_s
ont_regions	0265640d-c1d9-43d1-888b-0a54ee98e1c2	wfalm-lowmem	227272	memory_kb
ont_regions	0265640d-c1d9-43d1-888b-0a54ee98e1c2	wfalm-rec	26.666	time_s
ont_regions	0265640d-c1d9-43d1-888b-0a54ee98e1c2	wfalm-rec	34136	memory_kb
ont_regions	0265640d-c1d9-43d1-888b-0a54ee98e1c2	wfa-low	5.184	time_s
ont_regions	0265640d-c1d9-43d1-888b-0a54ee98e1c2	wfa-low	451124	memory_kb
ont_regions	0265640d-c1d9-43d1-888b-0a54ee98e1c2	wfa-med	4.267	time_s
ont_regions	0265640d-c1d9-43d1-888b-0a54ee98e1c2	wfa-med	615552	memory_kb
ont_regions	02811fbd-27c0-4bc6-a1b9-5a0e72798487	bitpal-scored	3.722	time_s
ont_regions	02811fbd-27c0-4bc6-a1b9-5a0e72798487	bitpal-scored	5248	memory_kb
ont_regions	02811fbd-27c0-4bc6-a1b9-5a0e72798487	biwfa	6.656	time_s
ont_regions	02811fbd-27c0-4bc6-a1b9-5a0e72798487	biwfa	29648	memory_kb
ont_regions	02811fbd-27c0-4bc6-a1b9-5a0e72798487	edlib	0.754	time_s
ont_regions	02811fbd-27c0-4bc6-a1b9-5a0e72798487	edlib	4984	memory_kb
ont_regions	02811fbd-27c0-4bc6-a1b9-5a0e72798487	ksw2-extz2-sse	28.304	time_s
ont_regions	02811fbd-27c0-4bc6-a1b9-5a0e72798487	ksw2-extz2-sse	56598728	memory_kb
ont_regions	02811fbd-27c0-4bc6-a1b9-5a0e72798487	wfa-high	8.715	time_s
ont_regions	02811fbd-27c0-4bc6-a1b9-5a0e72798487	wfa-high	29288060	memory_kb
ont_regions	02811fbd-27c0-4bc6-a1b9-5a0e72798487	wfalm	27.145	time_s
ont_regions	02811fbd-27c0-4bc6-a1b9-5a0e72798487	wfalm	29193800	memory_kb
ont_regions	02811fbd-27c0-4bc6-a1b9-5a0e72798487	wfalm-lowmem	49.565	time_s
ont_regions	02811fbd-27c0-4bc6-a1b9-5a0e72798487	wfalm-lowmem	875136	memory_kb
ont_regions	02811fbd-27c0-4bc6-a1b9-5a0e72798487	wfalm-rec	153.241	time_s
ont_regions	02811fbd-27c0-4bc6-a1b9-5a0e72798487	wfalm-rec	78508	memory_kb
ont_regions	02811fbd-27c0-4bc6-a1b9-5a0e72798487	wfa-low	31.143	time_s
ont_regions	02811fbd-27c0-4bc6-a1b9-5a0e72798487	wfa-low	1121860	memory_kb
ont_regions	02811fbd-27c0-4bc6-a1b9-5a0e72798487	wfa-med	26.114	time_s
ont_regions	02811fbd-27c0-4bc6-a1b9-5a0e72798487	wfa-med	1951792	memory_kb
ont_regions	029fbb32-6771-458b-bc45-2758973d6915	bitpal-scored	9.828	time_s
ont_regions	029fbb32-6771-458b-bc45-2758973d6915	bitpal-scored	5624	memory_kb
ont_regions	029fbb32-6771-458b-bc45-2758973d6915	biwfa	6.827	time_s
ont_regions	029fbb32-6771-458b-bc45-2758973d6915	biwfa	34424	memory_kb
ont_regions	029fbb32-6771-458b-bc45-2758973d6915	edlib	1.241	time_s
ont_regions	029fbb32-6771-458b-bc45-2758973d6915	edlib	5632	memory_kb
ont_regions	029fbb32-6771-458b-bc45-2758973d6915	ksw2-extz2-sse	76.815	time_s
ont_regions	029fbb32-6771-458b-bc45-2758973d6915	ksw2-extz2-sse	153998696	memory_kb
ont_regions	029fbb32-6771-458b-bc45-2758973d6915	wfa-high	8.916	time_s
ont_regions	029fbb32-6771-458b-bc45-2758973d6915	wfa-high	30034888	memory_kb
ont_regions	029fbb32-6771-458b-bc45-2758973d6915	wfalm	27.714	time_s
ont_regions	029fbb32-6771-458b-bc45-2758973d6915	wfalm	29936380	memory_kb
ont_regions	029fbb32-6771-458b-bc45-2758973d6915	wfalm-lowmem	50.719	time_s
ont_regions	029fbb32-6771-458b-bc45-2758973d6915	wfalm-lowmem	889452	memory_kb
ont_regions	029fbb32-6771-458b-bc45-2758973d6915	wfalm-rec	153.775	time_s
ont_regions	029fbb32-6771-458b-bc45-2758973d6915	wfalm-rec	79276	memory_kb
ont_regions	029fbb32-6771-458b-bc45-2758973d6915	wfa-low	34.859	time_s
ont_regions	029fbb32-6771-458b-bc45-2758973d6915	wfa-low	1327140	memory_kb
ont_regions	029fbb32-6771-458b-bc45-2758973d6915	wfa-med	28.656	time_s
ont_regions	029fbb32-6771-458b-bc45-2758973d6915	wfa-med	2251200	memory_kb
ont_regions	02dce7fd-4c7d-42ba-a545-18a28ae8f8a2	bitpal-scored	2.853	time_s
ont_regions	02dce7fd-4c7d-42ba-a545-18a28ae8f8a2	bitpal-scored	5268	memory_kb
ont_regions	02dce7fd-4c7d-42ba-a545-18a28ae8f8a2	biwfa	2.141	time_s
ont_regions	02dce7fd-4c7d-42ba-a545-18a28ae8f8a2	biwfa	19124	memory_kb
ont_regions	02dce7fd-4c7d-42ba-a545-18a28ae8f8a2	edlib	0.370	time_s
ont_regions	02dce7fd-4c7d-42ba-a545-18a28ae8f8a2	edlib	4684	memory_kb
ont_regions	02dce7fd-4c7d-42ba-a545-18a28ae8f8a2	ksw2-extz2-sse	22.095	time_s
ont_regions	02dce7fd-4c7d-42ba-a545-18a28ae8f8a2	ksw2-extz2-sse	44514932	memory_kb
ont_regions	02dce7fd-4c7d-42ba-a545-18a28ae8f8a2	wfa-high	2.754	time_s
ont_regions	02dce7fd-4c7d-42ba-a545-18a28ae8f8a2	wfa-high	9148132	memory_kb
ont_regions	02dce7fd-4c7d-42ba-a545-18a28ae8f8a2	wfalm	8.575	time_s
ont_regions	02dce7fd-4c7d-42ba-a545-18a28ae8f8a2	wfalm	9137896	memory_kb
ont_regions	02dce7fd-4c7d-42ba-a545-18a28ae8f8a2	wfalm-lowmem	15.019	time_s
ont_regions	02dce7fd-4c7d-42ba-a545-18a28ae8f8a2	wfalm-lowmem	453312	memory_kb
ont_regions	02dce7fd-4c7d-42ba-a545-18a28ae8f8a2	wfalm-rec	43.526	time_s
ont_regions	02dce7fd-4c7d-42ba-a545-18a28ae8f8a2	wfalm-rec	41940	memory_kb
ont_regions	02dce7fd-4c7d-42ba-a545-18a28ae8f8a2	wfa-low	8.918	time_s
ont_regions	02dce7fd-4c7d-42ba-a545-18a28ae8f8a2	wfa-low	553384	memory_kb
ont_regions	02dce7fd-4c7d-42ba-a545-18a28ae8f8a2	wfa-med	7.548	time_s
ont_regions	02dce7fd-4c7d-42ba-a545-18a28ae8f8a2	wfa-med	835632	memory_kb
ont_regions	02e727a4-9b65-4027-9d4b-4d20d22821d9	bitpal-scored	3.851	time_s
ont_regions	02e727a4-9b65-4027-9d4b-4d20d22821d9	bitpal-scored	5520	memory_kb
ont_regions	02e727a4-9b65-4027-9d4b-4d20d22821d9	biwfa	2.062	time_s
ont_regions	02e727a4-9b65-4027-9d4b-4d20d22821d9	biwfa	22512	memory_kb
ont_regions	02e727a4-9b65-4027-9d4b-4d20d22821d9	edlib	0.432	time_s
ont_regions	02e727a4-9b65-4027-9d4b-4d20d22821d9	edlib	5004	memory_kb
ont_regions	02e727a4-9b65-4027-9d4b-4d20d22821d9	ksw2-extz2-sse	30.035	time_s
ont_regions	02e727a4-9b65-4027-9d4b-4d20d22821d9	ksw2-extz2-sse	60475840	memory_kb
ont_regions	02e727a4-9b65-4027-9d4b-4d20d22821d9	wfa-high	2.650	time_s
ont_regions	02e727a4-9b65-4027-9d4b-4d20d22821d9	wfa-high	8814472	memory_kb
ont_regions	02e727a4-9b65-4027-9d4b-4d20d22821d9	wfalm	8.305	time_s
ont_regions	02e727a4-9b65-4027-9d4b-4d20d22821d9	wfalm	8806072	memory_kb
ont_regions	02e727a4-9b65-4027-9d4b-4d20d22821d9	wfalm-lowmem	14.974	time_s
ont_regions	02e727a4-9b65-4027-9d4b-4d20d22821d9	wfalm-lowmem	444172	memory_kb
ont_regions	02e727a4-9b65-4027-9d4b-4d20d22821d9	wfalm-rec	42.401	time_s
ont_regions	02e727a4-9b65-4027-9d4b-4d20d22821d9	wfalm-rec	44612	memory_kb
ont_regions	02e727a4-9b65-4027-9d4b-4d20d22821d9	wfa-low	8.776	time_s
ont_regions	02e727a4-9b65-4027-9d4b-4d20d22821d9	wfa-low	570116	memory_kb
ont_regions	02e727a4-9b65-4027-9d4b-4d20d22821d9	wfa-med	7.351	time_s
ont_regions	02e727a4-9b65-4027-9d4b-4d20d22821d9	wfa-med	856256	memory_kb
ont_regions	02f92674-e384-481d-b92c-0669607b0a15	bitpal-scored	3.141	time_s
ont_regions	02f92674-e384-481d-b92c-0669607b0a15	bitpal-scored	5372	memory_kb
ont_regions	02f92674-e384-481d-b92c-0669607b0a15	biwfa	0.838	time_s
ont_regions	02f92674-e384-481d-b92c-0669607b0a15	biwfa	15076	memory_kb
ont_regions	02f92674-e384-481d-b92c-0669607b0a15	edlib	0.240	time_s
ont_regions	02f92674-e384-481d-b92c-0669607b0a15	edlib	4668	memory_kb
ont_regions	02f92674-e384-481d-b92c-0669607b0a15	ksw2-extz2-sse	24.549	time_s
ont_regions	02f92674-e384-481d-b92c-0669607b0a15	ksw2-extz2-sse	49522504	memory_kb
ont_regions	02f92674-e384-481d-b92c-0669607b0a15	wfa-high	1.030	time_s
ont_regions	02f92674-e384-481d-b92c-0669607b0a15	wfa-high	3362188	memory_kb
ont_regions	02f92674-e384-481d-b92c-0669607b0a15	wfalm	3.190	time_s
ont_regions	02f92674-e384-481d-b92c-0669607b0a15	wfalm	3359460	memory_kb
ont_regions	02f92674-e384-481d-b92c-0669607b0a15	wfalm-lowmem	5.591	time_s
ont_regions	02f92674-e384-481d-b92c-0669607b0a15	wfalm-lowmem	161956	memory_kb
ont_regions	02f92674-e384-481d-b92c-0669607b0a15	wfalm-rec	15.175	time_s
ont_regions	02f92674-e384-481d-b92c-0669607b0a15	wfalm-rec	26064	memory_kb
ont_regions	02f92674-e384-481d-b92c-0669607b0a15	wfa-low	2.755	time_s
ont_regions	02f92674-e384-481d-b92c-0669607b0a15	wfa-low	360048	memory_kb
ont_regions	02f92674-e384-481d-b92c-0669607b0a15	wfa-med	2.462	time_s
ont_regions	02f92674-e384-481d-b92c-0669607b0a15	wfa-med	460808	memory_kb
ont_regions	034af8ce-3146-41bd-86a4-9c9caae9313d	bitpal-scored	3.299	time_s
ont_regions	034af8ce-3146-41bd-86a4-9c9caae9313d	bitpal-scored	3640	memory_kb
ont_regions	034af8ce-3146-41bd-86a4-9c9caae9313d	biwfa	0.709	time_s
ont_regions	034af8ce-3146-41bd-86a4-9c9caae9313d	biwfa	14832	memory_kb
ont_regions	034af8ce-3146-41bd-86a4-9c9caae9313d	edlib	0.239	time_s
ont_regions	034af8ce-3146-41bd-86a4-9c9caae9313d	edlib	4860	memory_kb
ont_regions	034af8ce-3146-41bd-86a4-9c9caae9313d	ksw2-extz2-sse	25.717	time_s
ont_regions	034af8ce-3146-41bd-86a4-9c9caae9313d	ksw2-extz2-sse	51867572	memory_kb
ont_regions	034af8ce-3146-41bd-86a4-9c9caae9313d	wfa-high	0.880	time_s
