hsat1_regions	08d00961-7b23-43ec-ba23-7130b3f7b810	wfa-med	-25886
hsat1_regions	0cea5dee-e306-439d-ba3d-64b28c19cb76	biwfa	-52798
hsat1_regions	0cea5dee-e306-439d-ba3d-64b28c19cb76	ksw2-extz2-sse	-52798
hsat1_regions	0cea5dee-e306-439d-ba3d-64b28c19cb76	wfa-high	-52798
hsat1_regions	0cea5dee-e306-439d-ba3d-64b28c19cb76	wfalm-lowmem	-52798
hsat1_regions	0cea5dee-e306-439d-ba3d-64b28c19cb76	wfalm	-52798
hsat1_regions	0cea5dee-e306-439d-ba3d-64b28c19cb76	wfalm-rec	-52798
hsat1_regions	0cea5dee-e306-439d-ba3d-64b28c19cb76	wfa-low	-52798
hsat1_regions	0cea5dee-e306-439d-ba3d-64b28c19cb76	wfa-med	-52798
hsat1_regions	196cd339-6167-4677-baa3-102a91d98d94	biwfa	-66020
hsat1_regions	196cd339-6167-4677-baa3-102a91d98d94	ksw2-extz2-sse	-66020
hsat1_regions	196cd339-6167-4677-baa3-102a91d98d94	wfa-high	-66020
hsat1_regions	196cd339-6167-4677-baa3-102a91d98d94	wfalm-lowmem	-66020
hsat1_regions	196cd339-6167-4677-baa3-102a91d98d94	wfalm	-66020
hsat1_regions	196cd339-6167-4677-baa3-102a91d98d94	wfalm-rec	-66020
hsat1_regions	196cd339-6167-4677-baa3-102a91d98d94	wfa-low	-66020
hsat1_regions	196cd339-6167-4677-baa3-102a91d98d94	wfa-med	-66020
hsat1_regions	1a46f12d-c980-4c7b-985a-07b935abd488	biwfa	-58364
hsat1_regions	1a46f12d-c980-4c7b-985a-07b935abd488	ksw2-extz2-sse	-58364
hsat1_regions	1a46f12d-c980-4c7b-985a-07b935abd488	wfa-high	-58364
hsat1_regions	1a46f12d-c980-4c7b-985a-07b935abd488	wfalm-lowmem	-58364
hsat1_regions	1a46f12d-c980-4c7b-985a-07b935abd488	wfalm	-58364
hsat1_regions	1a46f12d-c980-4c7b-985a-07b935abd488	wfalm-rec	-58364
hsat1_regions	1a46f12d-c980-4c7b-985a-07b935abd488	wfa-low	-58364
hsat1_regions	1a46f12d-c980-4c7b-985a-07b935abd488	wfa-med	-58364
hsat1_regions	1e8c751f-5749-419d-91be-43241a91b19f	biwfa	-35238
hsat1_regions	1e8c751f-5749-419d-91be-43241a91b19f	ksw2-extz2-sse	-35238
hsat1_regions	1e8c751f-5749-419d-91be-43241a91b19f	wfa-high	-35238
hsat1_regions	1e8c751f-5749-419d-91be-43241a91b19f	wfalm-lowmem	-35238
hsat1_regions	1e8c751f-5749-419d-91be-43241a91b19f	wfalm	-35238
hsat1_regions	1e8c751f-5749-419d-91be-43241a91b19f	wfalm-rec	-35238
hsat1_regions	1e8c751f-5749-419d-91be-43241a91b19f	wfa-low	-35238
hsat1_regions	1e8c751f-5749-419d-91be-43241a91b19f	wfa-med	-35238
hsat1_regions	22b0bb8e-4320-47bd-bc00-d82c5adb778f	biwfa	-47308
hsat1_regions	22b0bb8e-4320-47bd-bc00-d82c5adb778f	ksw2-extz2-sse	-47308
hsat1_regions	22b0bb8e-4320-47bd-bc00-d82c5adb778f	wfa-high	-47308
hsat1_regions	22b0bb8e-4320-47bd-bc00-d82c5adb778f	wfalm-lowmem	-47308
hsat1_regions	22b0bb8e-4320-47bd-bc00-d82c5adb778f	wfalm	-47308
hsat1_regions	22b0bb8e-4320-47bd-bc00-d82c5adb778f	wfalm-rec	-47308
hsat1_regions	22b0bb8e-4320-47bd-bc00-d82c5adb778f	wfa-low	-47308
hsat1_regions	22b0bb8e-4320-47bd-bc00-d82c5adb778f	wfa-med	-47308
hsat1_regions	24e98e2b-b5d9-4a07-b7e1-97af05e07b40	biwfa	-12884
hsat1_regions	24e98e2b-b5d9-4a07-b7e1-97af05e07b40	ksw2-extz2-sse	-12884
hsat1_regions	24e98e2b-b5d9-4a07-b7e1-97af05e07b40	wfa-high	-12884
hsat1_regions	24e98e2b-b5d9-4a07-b7e1-97af05e07b40	wfalm-lowmem	-12884
hsat1_regions	24e98e2b-b5d9-4a07-b7e1-97af05e07b40	wfalm	-12884
hsat1_regions	24e98e2b-b5d9-4a07-b7e1-97af05e07b40	wfalm-rec	-12884
hsat1_regions	24e98e2b-b5d9-4a07-b7e1-97af05e07b40	wfa-low	-12884
hsat1_regions	24e98e2b-b5d9-4a07-b7e1-97af05e07b40	wfa-med	-12884
hsat1_regions	25d71f17-f35e-4324-b464-5467ae481827	biwfa	-50642
hsat1_regions	25d71f17-f35e-4324-b464-5467ae481827	ksw2-extz2-sse	-50642
hsat1_regions	25d71f17-f35e-4324-b464-5467ae481827	wfa-high	-50642
hsat1_regions	25d71f17-f35e-4324-b464-5467ae481827	wfalm-lowmem	-50642
hsat1_regions	25d71f17-f35e-4324-b464-5467ae481827	wfalm	-50642
hsat1_regions	25d71f17-f35e-4324-b464-5467ae481827	wfalm-rec	-50642
hsat1_regions	25d71f17-f35e-4324-b464-5467ae481827	wfa-low	-50642
hsat1_regions	25d71f17-f35e-4324-b464-5467ae481827	wfa-med	-50642
hsat1_regions	2886083a-573c-4b70-addf-8a93171017ef	biwfa	-21958
hsat1_regions	2886083a-573c-4b70-addf-8a93171017ef	ksw2-extz2-sse	-21958
hsat1_regions	2886083a-573c-4b70-addf-8a93171017ef	wfa-high	-21958
hsat1_regions	2886083a-573c-4b70-addf-8a93171017ef	wfalm-lowmem	-21958
hsat1_regions	2886083a-573c-4b70-addf-8a93171017ef	wfalm	-21958
hsat1_regions	2886083a-573c-4b70-addf-8a93171017ef	wfalm-rec	-21958
hsat1_regions	2886083a-573c-4b70-addf-8a93171017ef	wfa-low	-21958
hsat1_regions	2886083a-573c-4b70-addf-8a93171017ef	wfa-med	-21958
hsat1_regions	295245ac-294f-4dd3-85e1-d5a6ccf58ed6	biwfa	-59014
hsat1_regions	295245ac-294f-4dd3-85e1-d5a6ccf58ed6	ksw2-extz2-sse	-59014
hsat1_regions	295245ac-294f-4dd3-85e1-d5a6ccf58ed6	wfa-high	-59014
hsat1_regions	295245ac-294f-4dd3-85e1-d5a6ccf58ed6	wfalm-lowmem	-59014
hsat1_regions	295245ac-294f-4dd3-85e1-d5a6ccf58ed6	wfalm	-59014
hsat1_regions	295245ac-294f-4dd3-85e1-d5a6ccf58ed6	wfalm-rec	-59014
hsat1_regions	295245ac-294f-4dd3-85e1-d5a6ccf58ed6	wfa-low	-59014
hsat1_regions	295245ac-294f-4dd3-85e1-d5a6ccf58ed6	wfa-med	-59014
hsat1_regions	335b5368-dc31-4e08-a7a0-b02b7f377185	biwfa	-40600
hsat1_regions	335b5368-dc31-4e08-a7a0-b02b7f377185	ksw2-extz2-sse	-40600
hsat1_regions	335b5368-dc31-4e08-a7a0-b02b7f377185	wfa-high	-40600
hsat1_regions	335b5368-dc31-4e08-a7a0-b02b7f377185	wfalm-lowmem	-40600
hsat1_regions	335b5368-dc31-4e08-a7a0-b02b7f377185	wfalm	-40600
hsat1_regions	335b5368-dc31-4e08-a7a0-b02b7f377185	wfalm-rec	-40600
hsat1_regions	335b5368-dc31-4e08-a7a0-b02b7f377185	wfa-low	-40600
hsat1_regions	335b5368-dc31-4e08-a7a0-b02b7f377185	wfa-med	-40600
hsat1_regions	35995dd6-4fc3-4b46-9d39-569d877aa236	biwfa	-20044
hsat1_regions	35995dd6-4fc3-4b46-9d39-569d877aa236	ksw2-extz2-sse	-20044
hsat1_regions	35995dd6-4fc3-4b46-9d39-569d877aa236	wfa-high	-20044
hsat1_regions	35995dd6-4fc3-4b46-9d39-569d877aa236	wfalm-lowmem	-20044
hsat1_regions	35995dd6-4fc3-4b46-9d39-569d877aa236	wfalm	-20044
hsat1_regions	35995dd6-4fc3-4b46-9d39-569d877aa236	wfalm-rec	-20044
hsat1_regions	35995dd6-4fc3-4b46-9d39-569d877aa236	wfa-low	-20044
hsat1_regions	35995dd6-4fc3-4b46-9d39-569d877aa236	wfa-med	-20044
hsat1_regions	365191a7-1f61-4d96-b595-b8352c30b466	biwfa	-171804
hsat1_regions	365191a7-1f61-4d96-b595-b8352c30b466	ksw2-extz2-sse	-171804
hsat1_regions	365191a7-1f61-4d96-b595-b8352c30b466	wfa-high	-171804
hsat1_regions	365191a7-1f61-4d96-b595-b8352c30b466	wfalm-lowmem	-171804
hsat1_regions	365191a7-1f61-4d96-b595-b8352c30b466	wfalm	-171804
hsat1_regions	365191a7-1f61-4d96-b595-b8352c30b466	wfalm-rec	-171804
hsat1_regions	365191a7-1f61-4d96-b595-b8352c30b466	wfa-low	-171804
hsat1_regions	365191a7-1f61-4d96-b595-b8352c30b466	wfa-med	-171804
hsat1_regions	369088e7-c3b9-46ee-b1ea-9a4b8d6cb2d8	biwfa	-95410
hsat1_regions	369088e7-c3b9-46ee-b1ea-9a4b8d6cb2d8	ksw2-extz2-sse	-95410
hsat1_regions	369088e7-c3b9-46ee-b1ea-9a4b8d6cb2d8	wfa-high	-95410
hsat1_regions	369088e7-c3b9-46ee-b1ea-9a4b8d6cb2d8	wfalm-lowmem	-95410
hsat1_regions	369088e7-c3b9-46ee-b1ea-9a4b8d6cb2d8	wfalm	-95410
hsat1_regions	369088e7-c3b9-46ee-b1ea-9a4b8d6cb2d8	wfalm-rec	-95410
hsat1_regions	369088e7-c3b9-46ee-b1ea-9a4b8d6cb2d8	wfa-low	-95410
hsat1_regions	369088e7-c3b9-46ee-b1ea-9a4b8d6cb2d8	wfa-med	-95410
hsat1_regions	3aab31da-ad93-4b8e-8ee0-fc8cc4bc13be	biwfa	-55666
hsat1_regions	3aab31da-ad93-4b8e-8ee0-fc8cc4bc13be	ksw2-extz2-sse	-55666
hsat1_regions	3aab31da-ad93-4b8e-8ee0-fc8cc4bc13be	wfa-high	-55666
hsat1_regions	3aab31da-ad93-4b8e-8ee0-fc8cc4bc13be	wfalm-lowmem	-55666
hsat1_regions	3aab31da-ad93-4b8e-8ee0-fc8cc4bc13be	wfalm	-55666
hsat1_regions	3aab31da-ad93-4b8e-8ee0-fc8cc4bc13be	wfalm-rec	-55666
hsat1_regions	3aab31da-ad93-4b8e-8ee0-fc8cc4bc13be	wfa-low	-55666
hsat1_regions	3aab31da-ad93-4b8e-8ee0-fc8cc4bc13be	wfa-med	-55666
hsat1_regions	3f224c33-f4ce-4e66-b1fc-0ae11b1af9be	biwfa	-15868
hsat1_regions	3f224c33-f4ce-4e66-b1fc-0ae11b1af9be	ksw2-extz2-sse	-15868
hsat1_regions	3f224c33-f4ce-4e66-b1fc-0ae11b1af9be	wfa-high	-15868
hsat1_regions	3f224c33-f4ce-4e66-b1fc-0ae11b1af9be	wfalm-lowmem	-15868
hsat1_regions	3f224c33-f4ce-4e66-b1fc-0ae11b1af9be	wfalm	-15868
hsat1_regions	3f224c33-f4ce-4e66-b1fc-0ae11b1af9be	wfalm-rec	-15868
hsat1_regions	3f224c33-f4ce-4e66-b1fc-0ae11b1af9be	wfa-low	-15868
hsat1_regions	3f224c33-f4ce-4e66-b1fc-0ae11b1af9be	wfa-med	-15868
hsat1_regions	426a4bcf-1285-4669-8939-2744315173df	biwfa	-43236
hsat1_regions	426a4bcf-1285-4669-8939-2744315173df	ksw2-extz2-sse	-43236
hsat1_regions	426a4bcf-1285-4669-8939-2744315173df	wfa-high	-43236
hsat1_regions	426a4bcf-1285-4669-8939-2744315173df	wfalm-lowmem	-43236
hsat1_regions	426a4bcf-1285-4669-8939-2744315173df	wfalm	-43236
hsat1_regions	426a4bcf-1285-4669-8939-2744315173df	wfalm-rec	-43236
hsat1_regions	426a4bcf-1285-4669-8939-2744315173df	wfa-low	-43236
hsat1_regions	426a4bcf-1285-4669-8939-2744315173df	wfa-med	-43236
hsat1_regions	447ab9e9-e98f-45b4-ae83-633a75bb2e7e	biwfa	-34460
hsat1_regions	447ab9e9-e98f-45b4-ae83-633a75bb2e7e	ksw2-extz2-sse	-34460
hsat1_regions	447ab9e9-e98f-45b4-ae83-633a75bb2e7e	wfa-high	-34460
hsat1_regions	447ab9e9-e98f-45b4-ae83-633a75bb2e7e	wfalm-lowmem	-34460
hsat1_regions	447ab9e9-e98f-45b4-ae83-633a75bb2e7e	wfalm	-34460
hsat1_regions	447ab9e9-e98f-45b4-ae83-633a75bb2e7e	wfalm-rec	-34460
hsat1_regions	447ab9e9-e98f-45b4-ae83-633a75bb2e7e	wfa-low	-34460
hsat1_regions	447ab9e9-e98f-45b4-ae83-633a75bb2e7e	wfa-med	-34460
hsat1_regions	46cdfa0a-2217-478d-a1e1-9bd556aae15f	biwfa	-44166
hsat1_regions	46cdfa0a-2217-478d-a1e1-9bd556aae15f	ksw2-extz2-sse	-44166
hsat1_regions	46cdfa0a-2217-478d-a1e1-9bd556aae15f	wfa-high	-44166
hsat1_regions	46cdfa0a-2217-478d-a1e1-9bd556aae15f	wfalm-lowmem	-44166
hsat1_regions	46cdfa0a-2217-478d-a1e1-9bd556aae15f	wfalm	-44166
hsat1_regions	46cdfa0a-2217-478d-a1e1-9bd556aae15f	wfalm-rec	-44166
hsat1_regions	46cdfa0a-2217-478d-a1e1-9bd556aae15f	wfa-low	-44166
hsat1_regions	46cdfa0a-2217-478d-a1e1-9bd556aae15f	wfa-med	-44166
hsat1_regions	47511c48-25ba-46a3-9636-11fdac19dbf1	biwfa	-42922
hsat1_regions	47511c48-25ba-46a3-9636-11fdac19dbf1	ksw2-extz2-sse	-42922
hsat1_regions	47511c48-25ba-46a3-9636-11fdac19dbf1	wfa-high	-42922
hsat1_regions	47511c48-25ba-46a3-9636-11fdac19dbf1	wfalm-lowmem	-42922
hsat1_regions	47511c48-25ba-46a3-9636-11fdac19dbf1	wfalm	-42922
hsat1_regions	47511c48-25ba-46a3-9636-11fdac19dbf1	wfalm-rec	-42922
hsat1_regions	47511c48-25ba-46a3-9636-11fdac19dbf1	wfa-low	-42922
hsat1_regions	47511c48-25ba-46a3-9636-11fdac19dbf1	wfa-med	-42922
hsat1_regions	48a0f41e-dfb8-489f-b052-845c6a1172d3	biwfa	-12590
hsat1_regions	48a0f41e-dfb8-489f-b052-845c6a1172d3	ksw2-extz2-sse	-12590
hsat1_regions	48a0f41e-dfb8-489f-b052-845c6a1172d3	wfa-high	-12590
hsat1_regions	48a0f41e-dfb8-489f-b052-845c6a1172d3	wfalm-lowmem	-12590
hsat1_regions	48a0f41e-dfb8-489f-b052-845c6a1172d3	wfalm	-12590
hsat1_regions	48a0f41e-dfb8-489f-b052-845c6a1172d3	wfalm-rec	-12590
hsat1_regions	48a0f41e-dfb8-489f-b052-845c6a1172d3	wfa-low	-12590
hsat1_regions	48a0f41e-dfb8-489f-b052-845c6a1172d3	wfa-med	-12590
hsat1_regions	50903248-e367-490e-9980-ce2be0206ba0	biwfa	-82248
hsat1_regions	50903248-e367-490e-9980-ce2be0206ba0	ksw2-extz2-sse	-82248
hsat1_regions	50903248-e367-490e-9980-ce2be0206ba0	wfa-high	-82248
hsat1_regions	50903248-e367-490e-9980-ce2be0206ba0	wfalm-lowmem	-82248
hsat1_regions	50903248-e367-490e-9980-ce2be0206ba0	wfalm	-82248
hsat1_regions	50903248-e367-490e-9980-ce2be0206ba0	wfalm-rec	-82248
hsat1_regions	50903248-e367-490e-9980-ce2be0206ba0	wfa-low	-82248
hsat1_regions	50903248-e367-490e-9980-ce2be0206ba0	wfa-med	-82248
hsat1_regions	51b591d9-7d4d-4c65-b483-f03c379ca294	biwfa	-98578
hsat1_regions	51b591d9-7d4d-4c65-b483-f03c379ca294	ksw2-extz2-sse	-98578
hsat1_regions	51b591d9-7d4d-4c65-b483-f03c379ca294	wfa-high	-98578
hsat1_regions	51b591d9-7d4d-4c65-b483-f03c379ca294	wfalm-lowmem	-98578
hsat1_regions	51b591d9-7d4d-4c65-b483-f03c379ca294	wfalm	-98578
hsat1_regions	51b591d9-7d4d-4c65-b483-f03c379ca294	wfalm-rec	-98578
hsat1_regions	51b591d9-7d4d-4c65-b483-f03c379ca294	wfa-low	-98578
hsat1_regions	51b591d9-7d4d-4c65-b483-f03c379ca294	wfa-med	-98578
hsat1_regions	56da8155-5c9b-4f3e-94b2-3c4682ef8916	biwfa	-145510
hsat1_regions	56da8155-5c9b-4f3e-94b2-3c4682ef8916	ksw2-extz2-sse	-145510
hsat1_regions	56da8155-5c9b-4f3e-94b2-3c4682ef8916	wfa-high	-145510
hsat1_regions	56da8155-5c9b-4f3e-94b2-3c4682ef8916	wfalm-lowmem	-145510
hsat1_regions	56da8155-5c9b-4f3e-94b2-3c4682ef8916	wfalm	-145510
hsat1_regions	56da8155-5c9b-4f3e-94b2-3c4682ef8916	wfalm-rec	-145510
hsat1_regions	56da8155-5c9b-4f3e-94b2-3c4682ef8916	wfa-low	-145510
hsat1_regions	56da8155-5c9b-4f3e-94b2-3c4682ef8916	wfa-med	-145510
hsat1_regions	5a19637a-741d-42e5-8054-bb3dfcf9a0bb	biwfa	-43924
hsat1_regions	5a19637a-741d-42e5-8054-bb3dfcf9a0bb	ksw2-extz2-sse	-43924
hsat1_regions	5a19637a-741d-42e5-8054-bb3dfcf9a0bb	wfa-high	-43924
hsat1_regions	5a19637a-741d-42e5-8054-bb3dfcf9a0bb	wfalm-lowmem	-43924
hsat1_regions	5a19637a-741d-42e5-8054-bb3dfcf9a0bb	wfalm	-43924
hsat1_regions	5a19637a-741d-42e5-8054-bb3dfcf9a0bb	wfalm-rec	-43924
hsat1_regions	5a19637a-741d-42e5-8054-bb3dfcf9a0bb	wfa-low	-43924
hsat1_regions	5a19637a-741d-42e5-8054-bb3dfcf9a0bb	wfa-med	-43924
hsat1_regions	6c2f194f-327d-40a6-a7ac-9835f25ea482	biwfa	-47120
hsat1_regions	6c2f194f-327d-40a6-a7ac-9835f25ea482	ksw2-extz2-sse	-47120
hsat1_regions	6c2f194f-327d-40a6-a7ac-9835f25ea482	wfa-high	-47120
hsat1_regions	6c2f194f-327d-40a6-a7ac-9835f25ea482	wfalm-lowmem	-47120
hsat1_regions	6c2f194f-327d-40a6-a7ac-9835f25ea482	wfalm	-47120
hsat1_regions	6c2f194f-327d-40a6-a7ac-9835f25ea482	wfalm-rec	-47120
hsat1_regions	6c2f194f-327d-40a6-a7ac-9835f25ea482	wfa-low	-47120
hsat1_regions	6c2f194f-327d-40a6-a7ac-9835f25ea482	wfa-med	-47120
hsat1_regions	719fa1da-1e2c-4e02-bf85-72f92eb6b079	biwfa	-72622
hsat1_regions	719fa1da-1e2c-4e02-bf85-72f92eb6b079	ksw2-extz2-sse	-72622
hsat1_regions	719fa1da-1e2c-4e02-bf85-72f92eb6b079	wfa-high	-72622
hsat1_regions	719fa1da-1e2c-4e02-bf85-72f92eb6b079	wfalm-lowmem	-72622
hsat1_regions	719fa1da-1e2c-4e02-bf85-72f92eb6b079	wfalm	-72622
hsat1_regions	719fa1da-1e2c-4e02-bf85-72f92eb6b079	wfalm-rec	-72622
hsat1_regions	719fa1da-1e2c-4e02-bf85-72f92eb6b079	wfa-low	-72622
hsat1_regions	719fa1da-1e2c-4e02-bf85-72f92eb6b079	wfa-med	-72622
hsat1_regions	72991138-5b2b-4075-b606-3adcc99d3ef7	biwfa	-14340
hsat1_regions	72991138-5b2b-4075-b606-3adcc99d3ef7	ksw2-extz2-sse	-14340
hsat1_regions	72991138-5b2b-4075-b606-3adcc99d3ef7	wfa-high	-14340
hsat1_regions	72991138-5b2b-4075-b606-3adcc99d3ef7	wfalm-lowmem	-14340
hsat1_regions	72991138-5b2b-4075-b606-3adcc99d3ef7	wfalm	-14340
hsat1_regions	72991138-5b2b-4075-b606-3adcc99d3ef7	wfalm-rec	-14340
hsat1_regions	72991138-5b2b-4075-b606-3adcc99d3ef7	wfa-low	-14340
hsat1_regions	72991138-5b2b-4075-b606-3adcc99d3ef7	wfa-med	-14340
hsat1_regions	76c7e049-d931-43a5-a65e-3adfcdca8993	biwfa	-102960
hsat1_regions	76c7e049-d931-43a5-a65e-3adfcdca8993	ksw2-extz2-sse	-102960
hsat1_regions	76c7e049-d931-43a5-a65e-3adfcdca8993	wfa-high	-102960
hsat1_regions	76c7e049-d931-43a5-a65e-3adfcdca8993	wfalm-lowmem	-102960
hsat1_regions	76c7e049-d931-43a5-a65e-3adfcdca8993	wfalm	-102960
hsat1_regions	76c7e049-d931-43a5-a65e-3adfcdca8993	wfalm-rec	-102960
hsat1_regions	76c7e049-d931-43a5-a65e-3adfcdca8993	wfa-low	-102960
hsat1_regions	76c7e049-d931-43a5-a65e-3adfcdca8993	wfa-med	-102960
hsat1_regions	76df7fef-7c27-40d8-a3e4-ab4d9f10f2a8	biwfa	-29628
hsat1_regions	76df7fef-7c27-40d8-a3e4-ab4d9f10f2a8	ksw2-extz2-sse	-29628
hsat1_regions	76df7fef-7c27-40d8-a3e4-ab4d9f10f2a8	wfa-high	-29628
hsat1_regions	76df7fef-7c27-40d8-a3e4-ab4d9f10f2a8	wfalm-lowmem	-29628
hsat1_regions	76df7fef-7c27-40d8-a3e4-ab4d9f10f2a8	wfalm	-29628
hsat1_regions	76df7fef-7c27-40d8-a3e4-ab4d9f10f2a8	wfalm-rec	-29628
hsat1_regions	76df7fef-7c27-40d8-a3e4-ab4d9f10f2a8	wfa-low	-29628
hsat1_regions	76df7fef-7c27-40d8-a3e4-ab4d9f10f2a8	wfa-med	-29628
hsat1_regions	7e571e84-d119-468c-a75b-cca6cdc4d666	biwfa	-30258
hsat1_regions	7e571e84-d119-468c-a75b-cca6cdc4d666	ksw2-extz2-sse	-30258
hsat1_regions	7e571e84-d119-468c-a75b-cca6cdc4d666	wfa-high	-30258
hsat1_regions	7e571e84-d119-468c-a75b-cca6cdc4d666	wfalm-lowmem	-30258
hsat1_regions	7e571e84-d119-468c-a75b-cca6cdc4d666	wfalm	-30258
hsat1_regions	7e571e84-d119-468c-a75b-cca6cdc4d666	wfalm-rec	-30258
hsat1_regions	7e571e84-d119-468c-a75b-cca6cdc4d666	wfa-low	-30258
hsat1_regions	7e571e84-d119-468c-a75b-cca6cdc4d666	wfa-med	-30258
hsat1_regions	7f9ea62b-25c5-45d9-baae-026443a13a77	biwfa	-25342
hsat1_regions	7f9ea62b-25c5-45d9-baae-026443a13a77	ksw2-extz2-sse	-25342
hsat1_regions	7f9ea62b-25c5-45d9-baae-026443a13a77	wfa-high	-25342
hsat1_regions	7f9ea62b-25c5-45d9-baae-026443a13a77	wfalm-lowmem	-25342
hsat1_regions	7f9ea62b-25c5-45d9-baae-026443a13a77	wfalm	-25342
hsat1_regions	7f9ea62b-25c5-45d9-baae-026443a13a77	wfalm-rec	-25342
hsat1_regions	7f9ea62b-25c5-45d9-baae-026443a13a77	wfa-low	-25342
hsat1_regions	7f9ea62b-25c5-45d9-baae-026443a13a77	wfa-med	-25342
hsat1_regions	815f3069-7f74-4e81-8c67-6aa0be1e7c96	biwfa	-78478
hsat1_regions	815f3069-7f74-4e81-8c67-6aa0be1e7c96	ksw2-extz2-sse	-78478
hsat1_regions	815f3069-7f74-4e81-8c67-6aa0be1e7c96	wfa-high	-78478
hsat1_regions	815f3069-7f74-4e81-8c67-6aa0be1e7c96	wfalm-lowmem	-78478
hsat1_regions	815f3069-7f74-4e81-8c67-6aa0be1e7c96	wfalm	-78478
hsat1_regions	815f3069-7f74-4e81-8c67-6aa0be1e7c96	wfalm-rec	-78478
hsat1_regions	815f3069-7f74-4e81-8c67-6aa0be1e7c96	wfa-low	-78478
hsat1_regions	815f3069-7f74-4e81-8c67-6aa0be1e7c96	wfa-med	-78478
hsat1_regions	82699f99-9520-4e27-989f-9a327e922872	biwfa	-23170
hsat1_regions	82699f99-9520-4e27-989f-9a327e922872	ksw2-extz2-sse	-23170
hsat1_regions	82699f99-9520-4e27-989f-9a327e922872	wfa-high	-23170
hsat1_regions	82699f99-9520-4e27-989f-9a327e922872	wfalm-lowmem	-23170
hsat1_regions	82699f99-9520-4e27-989f-9a327e922872	wfalm	-23170
hsat1_regions	82699f99-9520-4e27-989f-9a327e922872	wfalm-rec	-23170
hsat1_regions	82699f99-9520-4e27-989f-9a327e922872	wfa-low	-23170
hsat1_regions	82699f99-9520-4e27-989f-9a327e922872	wfa-med	-23170
hsat1_regions	82f8ea7c-ed02-4d5e-806b-f1c4b624fb60	biwfa	-19076
hsat1_regions	82f8ea7c-ed02-4d5e-806b-f1c4b624fb60	ksw2-extz2-sse	-19076
hsat1_regions	82f8ea7c-ed02-4d5e-806b-f1c4b624fb60	wfa-high	-19076
hsat1_regions	82f8ea7c-ed02-4d5e-806b-f1c4b624fb60	wfalm-lowmem	-19076
hsat1_regions	82f8ea7c-ed02-4d5e-806b-f1c4b624fb60	wfalm	-19076
hsat1_regions	82f8ea7c-ed02-4d5e-806b-f1c4b624fb60	wfalm-rec	-19076
hsat1_regions	82f8ea7c-ed02-4d5e-806b-f1c4b624fb60	wfa-low	-19076
hsat1_regions	82f8ea7c-ed02-4d5e-806b-f1c4b624fb60	wfa-med	-19076
hsat1_regions	84e9bd68-d5a7-4acd-b13f-2caae4e5447a	biwfa	-155560
